1004,inferred_BIBFRAME25,Table of contents content,[Table of contents [C]] [Table of contents content [P]] 
1005,inferred_BIBFRAME43,Mount Instance mount,[Mount [C]] [Instance [C]] [mount [P]] 
1006,inferred_BIBFRAME11,genre Form Genre,[genre Form [P]] [Genre Form [C]] 
1007,inferred_BIBFRAME39,Emulsion Instance emulsion,[Emulsion [C]] [Instance [C]] [emulsion [P]] 
1008,inferred_BIBFRAME20,Sound content,[Sound content [C]] [Sound content [P]] 
1009,inferred_BIBFRAME46,Projection characteristic Instance,[Projection characteristic [P]] [Projection characteristic [C]] [Instance [C]] 
1010,inferred_BIBFRAME14,Mode of issuance,[Mode of issuance [P]] [Mode of issuance [C]] 
1011,inferred_BIBFRAME5,Capture of content,[Capture of content [C]] [Capture of content [P]] 
1012,inferred_BIBFRAME72,Description Conventions description Admin Metadata,[Description Conventions [C]] [description Conventions [P]] [Admin Metadata [C]] 
1013,inferred_BIBFRAME24,Supplementary material,[Supplementary material [C]] [Supplementary material [P]] 
1014,inferred_BIBFRAME42,Layout Instance layout,[Layout [C]] [Instance [C]] [layout [P]] 
1015,inferred_BIBFRAME10,Frequency frequency,[Frequency [C]] [frequency [P]] 
1016,inferred_BIBFRAME1,Continued by has Part Succeeded Referenced subject Is derivative of Other edition Subseries Absorption absorbed By Organization and arrangement original Version Translation as index in part materials information Finding aid for Index to Continuation finding Aid Series container data Source References supplement To Equivalent Separated from Preceded Related resource merger Of Accompanied accompanies Merged form Split into Original version Derivative,[Continued by [P]] [has Part [P]] [Succeeded by [P]] [Referenced by [P]] [subject [P]] [Is derivative of [P]] [Other edition [P]] [Subseries of [P]] [Absorption of [P]] [absorbed By [P]] [Organization and arrangement [P]] [original Version [P]] [Translation as [P]] [index [P]] [Continued in part by [P]] [has Subseries [P]] [Organization of materials information [C]] [Finding aid for [P]] [Is part of [P]] [Index to [P]] [Continuation in part of [P]] [finding Aid [P]] [Succeeded by [P]] [Series container of [P]] [data Source [P]] [References [P]] [supplement To [P]] [has Equivalent [P]] [Separated from [P]] [Preceded by [P]] [Related resource [P]] [supplement [P]] [merger Of [P]] [Translation of [P]] [Accompanied by [P]] [accompanies [P]] [Merged to form [P]] [Split into [P]] [Continuation of [P]] [Original version of [P]] [has Derivative [P]] [has Series [P]] [Preceded by [P]] 
1017,inferred_BIBFRAME38,Digital characteristic Instance,[Digital characteristic [P]] [Instance [C]] [Digital characteristic [C]] 
1018,inferred_BIBFRAME76,Place Work place Associated title,[Place [C]] [Work [C]] [place [P]] [Associated title place [P]] 
1019,inferred_BIBFRAME21,Source,[Source [P]] [Source [C]] 
1020,inferred_BIBFRAME47,Instance Provision Activity activity,[Instance [C]] [Provision Activity [C]] [Provision activity [P]] 
1021,inferred_BIBFRAME15,Media type,[Media type [C]] [Media type [P]] 
1022,inferred_BIBFRAME4,Aspect ratio,[Aspect ratio [P]] [Aspect ratio [C]] 
1023,inferred_BIBFRAME73,Generation Process Description generation Admin Metadata,[Generation Process [C]] [Description generation [P]] [Admin Metadata [C]] 
1024,inferred_BIBFRAME27,Use and access conditions condition,[Use and access conditions [C]] [Use and access condition [P]] 
1025,inferred_BIBFRAME69,Item Admin Metadata description Modifier Agent Associated agent assigner held By,[Item [C]] [Admin Metadata [C]] [description Modifier [P]] [Agent [C]] [Associated agent [P]] [assigner [P]] [held By [P]] 
1026,inferred_BIBFRAME41,font Size Instance Font,[font Size [P]] [Instance [C]] [Font Size [C]] 
1027,inferred_BIBFRAME2,identified By Identifier Resource,[identified By [P]] [Identifier [C]] [Resource identified [P]] 
1028,inferred_BIBFRAME13,Intended audience information,[Intended audience information [C]] [Intended audience [P]] 
1029,inferred_BIBFRAME75,Note note Type,[Note [C]] [note Type [P]] [note [P]] 
1030,inferred_BIBFRAME22,status Status,[status [P]] [Status [C]] 
1031,inferred_BIBFRAME44,Generation generation Instance,[Generation [C]] [generation [P]] [Instance [C]] 
1032,inferred_BIBFRAME7,Content accessibility information,[Content accessibility information [C]] [Content accessibility information [P]] 
1033,inferred_BIBFRAME16,Format of notated music Notated format,[Format of notated music [P]] [Notated music format [C]] 
1034,inferred_BIBFRAME58,classification schedule Part Classification number scheme edition table item span end entity,[classification [P]] [schedule Part [P]] [Classification number [P]] [Classification scheme edition [P]] [table [P]] [Classification item number [P]] [Classification number span end [P]] [Classification entity [C]] 
1035,inferred_BIBFRAME70,Degree issuing institution Dissertation Information degree Agent information,[Degree issuing institution [P]] [Dissertation Information [P]] [degree [P]] [Agent [C]] [Dissertation information [C]] 
1036,inferred_BIBFRAME68,Description authentication Metadata Admin,[Description authentication [P]] [Metadata authentication [C]] [Admin Metadata [C]] 
1037,inferred_BIBFRAME26,Unit Type of unit,[Unit [C]] [Type of unit [P]] 
1038,inferred_BIBFRAME40,extent Instance Extent,[extent [P]] [Instance [C]] [Extent [C]] 
1039,inferred_BIBFRAME3,Source of acquisition Acquisition,[Source of acquisition [P]] [Acquisition Source [C]] 
1040,inferred_BIBFRAME12,Illustration illustrative Content,[Illustration [C]] [illustrative Content [P]] 
1041,inferred_BIBFRAME74,Role role Contributor and Contribution,[Role [C]] [role [P]] [Contributor and role [P]] [Contribution [C]] 
1042,inferred_BIBFRAME23,Summary content,[Summary content [P]] [Summary [C]] 
1043,inferred_BIBFRAME45,Production method Instance,[Production method [P]] [Instance [C]] [Production method [C]] 
1044,inferred_BIBFRAME6,Color Content color,[Color Content [C]] [color Content [P]] 
1045,inferred_BIBFRAME59,Hierarchical level of material Organization materials information Classification table sequence number entity Arrangement,[Hierarchical level of material [P]] [Organization of materials information [C]] [Classification table sequence number [P]] [Organization of material [P]] [Classification entity [C]] [Arrangement of material [P]] 
1046,inferred_BIBFRAME17,Notation system,[Notation system [P]] [Notation [C]] 
1047,inferred_BIBFRAME71,Admin Metadata Language entity Description language information,[Admin Metadata [C]] [Language entity [C]] [Description language [P]] [Language information [P]] 
1048,inferred_BIBFRAME64,Work Music Instrument instrument instrumental Type,[Work [C]] [Music Instrument [C]] [instrument [P]] [instrumental Type [P]] 
1049,inferred_BIBFRAME36,Book format Instance,[Book format [C]] [Instance [C]] [Book format [P]] 
1050,inferred_BIBFRAME50,Video Characteristic video Instance,[Video Characteristic [C]] [video Characteristic [P]] [Instance [C]] 
1051,inferred_BIBFRAME49,System Requirement Instance system,[System Requirement [C]] [Instance [C]] [system Requirement [P]] 
1052,inferred_BIBFRAME61,Cartographic information Projection projection,[Cartographic information [C]] [Projection [C]] [Cartographic projection [P]] 
1053,inferred_BIBFRAME33,Item Held in sublocation Sublocation,[Item [C]] [Held in sublocation [P]] [Sublocation [C]] 
1054,inferred_BIBFRAME55,Content type Work,[Content type [C]] [Content type [P]] [Work [C]] 
1055,inferred_BIBFRAME65,Work Type of voice Music Voice,[Work [C]] [Type of voice [P]] [Music Voice [C]] [voice [P]] 
1056,inferred_BIBFRAME37,Carrier type Instance,[Carrier type [P]] [Carrier type [C]] [Instance [C]] 
1057,inferred_BIBFRAME51,Polarity Instance,[Polarity [P]] [Instance [C]] [Polarity [C]] 
1058,inferred_BIBFRAME48,Reduction ratio Instance,[Reduction ratio [P]] [Instance [C]] [Reduction ratio [C]] 
1059,inferred_BIBFRAME60,Cartographic outer G ring area covered cartographic Attributes excluded coordinates equinox information ascension and declination,[Cartographic outer G ring area covered [P]] [cartographic Attributes [P]] [Cartographic G ring area excluded [P]] [Cartographic coordinates [P]] [equinox [P]] [Cartographic information [C]] [Cartographic ascension and declination [P]] 
1060,inferred_BIBFRAME32,Item Shelf location shelf Mark,[Item [C]] [Shelf location [C]] [shelf Mark [P]] 
1061,inferred_BIBFRAME54,event Content Of Event Work,[event Content [P]] [event Content Of [P]] [Event [C]] [Work [C]] 
1062,inferred_BIBFRAME66,Variant title type Title variation,[Variant title type [P]] [Title variation [C]] 
1063,inferred_BIBFRAME28,series Statement dimensions Work Reproduction of subseries Edition enumeration Creative responsibility statement provision Activity Series Reproduced as Has other physical format Subseries Instance Issued with,[series Statement [P]] [dimensions [P]] [Work [C]] [Reproduction of [P]] [subseries Statement [P]] [Edition enumeration [P]] [Creative responsibility statement [P]] [provision Activity Statement [P]] [Series enumeration [P]] [Reproduced as [P]] [Has other physical format [P]] [Subseries enumeration [P]] [Instance [C]] [Instance of Work [P]] [Edition statement [P]] [Issued with [P]] [Instance of [P]] 
1064,inferred_BIBFRAME34,Applied material Instance,[Applied material [C]] [Applied material [P]] [Instance [C]] 
1065,inferred_BIBFRAME52,Sound characteristic Instance,[Sound characteristic [C]] [Instance [C]] [Sound characteristic [P]] 
1066,inferred_BIBFRAME63,ensemble Music Ensemble Work Type,[ensemble [P]] [Music Ensemble [C]] [Work [C]] [ensemble Type [P]] 
1067,inferred_BIBFRAME31,Item Immediate Acquisition immediate,[Item [C]] [Immediate Acquisition [C]] [immediate Acquisition [P]] 
1068,inferred_BIBFRAME8,Copyright registration information,[Copyright registration [C]] [Copyright registration information [P]] 
1069,inferred_BIBFRAME57,Music medium information of performance Work,[Music medium information [C]] [Music medium of performance [P]] [Work [C]] 
1070,inferred_BIBFRAME19,Scale scale,[Scale [C]] [scale [P]] 
1071,inferred_BIBFRAME29,Item Storing or shelving location Electronic Has holding Instance item Of,[Item [C]] [Storing or shelving location [P]] [Electronic location [P]] [Has holding [P]] [Instance [C]] [item Of [P]] 
1072,inferred_BIBFRAME67,generation Date Admin Metadata Description creation date change admin derived From,[generation Date [P]] [Admin Metadata [C]] [Description creation date [P]] [change Date [P]] [admin Metadata [P]] [derived From [P]] 
1073,inferred_BIBFRAME35,Base Material base Instance,[Base Material [C]] [base Material [P]] [Instance [C]] 
1074,inferred_BIBFRAME53,music Serial Number version Music opus number Associated title date Work Expression of thematic History the work Date legal key temporal Coverage Expressed as,[music Serial Number [P]] [version [P]] [Music opus number [P]] [Associated title date [P]] [Work [C]] [Expression of [P]] [Music thematic number [P]] [History of the work [P]] [Date of legal work [P]] [Music key [P]] [temporal Coverage [P]] [Expressed as [P]] 
1075,inferred_BIBFRAME62,Title resource Main title Part number Subtitle entity,[Title resource [P]] [Main title [P]] [Part number [P]] [Subtitle [P]] [Title entity [C]] [Part title [P]] 
1076,inferred_BIBFRAME30,Item Enumeration and chronology Numbering or other enumeration dates associated with issues items held.,[Item [C]] [Enumeration and chronology [C]] [Numbering or other enumeration and dates associated with issues or items held. [P]] 
1077,inferred_BIBFRAME9,Cover Art cover,[Cover Art [C]] [cover Art [P]] 
1078,inferred_BIBFRAME18,Review content,[Review content [P]] [Review [C]] 
1079,inferred_BIBFRAME56,Geographic coverage Work,[Geographic coverage [C]] [Geographic coverage [P]] [Work [C]] 
1080,SAWS12,decorative item decoration added by is written person E33 Linguistic Object has,[decorative item [C]] [decoration added by [P]] [is written by [P]]   [has written [P]] [has added decoration [P]] 
1081,SAWS13,F2 Expression has Component is Of, [has Component [P]] [is Component Of [P]] 
1082,SAWS9,marginalia original material has is in same family as,[marginalia [C]] [original material [C]] [has marginalia [P]] [is in same family as [P]] 
1083,SAWS10,marginalia scribe are on original material added by has,[marginalia [C]] [scribe [C]] [are marginalia on [P]] [original material [C]] [marginalia added by [P]] [has added marginalia [P]] 
1084,SAWS8,used by F10 Person original material has,[used by [P]]  [original material [C]] [has used [P]] 
1085,SAWS11,is located at place location of E18 Physical Thing younger than older,[is located at [P]]  [is location of [P]]  [is younger than [P]] [is older than [P]] 
1086,SAWS14,is sub sequence of section,[is sub sequence of [P]] [section [C]] 
1087,SAWS4,is child of has ancestor descendant precedes parent Sibling Of contains hasChild unrelated to twin different falls Within related,[is child of [P]] [has ancestor [P]] [has descendant [P]] [precedes [P]] [is parent of [P]] [is Sibling Of [P]] [has parent [P]] [contains [P]] [hasChild [P]] [is ancestor of [P]] [is unrelated to [P]] [is twin of [P]] [is different to [P]] [falls Within [P]] [is descendant of [P]] [is related to [P]] 
1088,SAWS1,is verbatim translation of close direct version (in another language) follows variant rendering loose shorter not present in transliteration longer E33 Linguistic Object copy,[is verbatim translation of [P]] [is verbatim of [P]] [is close translation of [P]] [is direct translation of [P]] [is version (in another language) of [P]] [follows [P]] [is variant of [P]] [is close rendering of [P]] [is loose rendering of [P]] [is shorter translation of [P]] [is loose translation of [P]] [is not present in [P]] [is transliteration of [P]] [is version of [P]] [is variant translation of [P]] [is shorter version of [P]] [is longer version of [P]]  [is longer translation of [P]] [is direct copy of [P]] 
1089,SAWS5,refers to is comment on referenced by has member of E1 CRM Entity E33 Linguistic Object,[refers to [P]] [is comment on [P]] [is referenced by [P]] [has member [P]] [is member of [P]]  [comment [C]]  [has comment [P]] 
1090,SAWS6,is edited by editor of based on E33 Linguistic Object edition source for,[is edited by [P]] [is editor of [P]] [editor [C]] [is based on [P]]  [edition [C]] [is source for [P]] 
1091,SAWS3,is in language E33 Linguistic Object,[is in language [P]]   
1092,SAWS7,has made comment by editor,[has made comment [P]] [comment made by [P]] [comment [C]] [editor [C]] 
1093,SAWS2,physical location of physically Located At locus E33 Linguistic Object,[physical location of [P]] [physically Located At [P]] [locus [C]]  
1094,inferred_CULTURALIS5,Covers Collections Catalogue Include,[Covers [P]] [Collections [C]] [Catalogue [C]] [Include [P]] 
1095,inferred_CULTURALIS1,Involves Activity,[Involves [P]] [Activity [C]] 
1096,inferred_CULTURALIS4,Cultural institution/site Is valid from to Interval named Name,[Cultural institution/site [C]] [Is valid from [P]] [Is valid to [P]] [Interval [C]] [Is named [P]] [Name [C]] 
1097,inferred_CULTURALIS2,Performs Organization Activity,[Performs [P]] [Organization [C]] [Activity [C]] 
1098,inferred_CULTURALIS7,Collections Extent Extend,[Collections [C]] [Extent [C]] [Extend [P]] 
1099,inferred_CULTURALIS3,Role in time Organization Has,[Role in time [C]] [Organization [C]] [Has Role [P]] 
1100,inferred_CULTURALIS6,Cultural institution/site Conserva Act as Organization Collections,[Cultural institution/site [C]] [Conserva [P]] [Act as [P]] [Organization [C]] [Collections [C]] 
1101,inferred_FABIO50,periodical issue has part,[periodical issue [C]] [periodical [C]] [has part [P]] 
1102,inferred_FABIO80,patent application is realization of document,[patent application [C]] [is realization of [P]] [patent application document [C]] 
1103,inferred_FABIO78,movie moving image is realization of,[movie [C]] [moving image [C]] [is realization of [P]] 
1104,inferred_FABIO36,item has access date,[item [C]] [has access date [P]] 
1105,inferred_FABIO64,news report item is realization of,[news report [C]] [news item [C]] [is realization of [P]] 
1106,inferred_FABIO9,manifestation has embodiment work producer alternate is of expression,[manifestation [C]] [has manifestation [P]] [has embodiment [P]] [work [C]] [has producer [P]] [has alternate [P]] [is manifestation of [P]] [expression [C]] 
1107,inferred_FABIO85,case for support document is realization of,[case for support [C]] [case for support document [C]] [is realization of [P]] 
1108,inferred_FABIO55,endeavour subject term dictionary has is scheme of,[endeavour [C]] [subject term [C]] [term dictionary [C]] [has subject term [P]] [is scheme of [P]] 
1109,inferred_FABIO33,is part of newspaper issue editorial,[is part of [P]] [newspaper issue [C]] [newspaper editorial [C]] 
1110,inferred_FABIO61,is in scheme of concept,[is in scheme [P]] [is scheme of [P]] [concept [C]] [concept scheme [C]] 
1111,inferred_FABIO49,digital storage medium item is stored on stores,[digital storage medium [C]] [digital item [C]] [is stored on [P]] [stores [P]] 
1112,inferred_FABIO51,periodical is part of issue,[periodical [C]] [is part of [P]] [periodical issue [C]] 
1113,inferred_FABIO81,deliverable report is realization of,[deliverable report [C]] [deliverable [C]] [is realization of [P]] 
1114,inferred_FABIO37,item is stored on storage medium stores,[item [C]] [is stored on [P]] [storage medium [C]] [stores [P]] 
1115,inferred_FABIO79,policy document is realization of,[policy document [C]] [policy [C]] [is realization of [P]] 
1116,inferred_FABIO65,is realization of vocabulary document,[is realization of [P]] [vocabulary document [C]] [vocabulary [C]] 
1117,inferred_FABIO8,has translation abridgement realizer arrangement expression revision,[has translation [P]] [has abridgement [P]] [has realizer [P]] [has arrangement [P]] [expression [C]] [has revision [P]] 
1118,inferred_FABIO84,vocabulary mapping is realization of document,[vocabulary mapping [C]] [is realization of [P]] [vocabulary mapping document [C]] 
1119,inferred_FABIO54,instruction manual instructional work is realization of,[instruction manual [C]] [instructional work [C]] [is realization of [P]] 
1120,inferred_FABIO32,is part of newspaper issue article,[is part of [P]] [newspaper issue [C]] [newspaper article [C]] 
1121,inferred_FABIO60,reference work is realization of entry,[reference work [C]] [is realization of [P]] [reference entry [C]] 
1122,inferred_FABIO48,digital item has exemplar is of manifestation,[digital item [C]] [has exemplar [P]] [is exemplar of [P]] [digital manifestation [C]] 
1123,inferred_FABIO52,periodical volume is part of,[periodical volume [C]] [is part of [P]] [periodical [C]] 
1124,inferred_FABIO82,grant application is realization of document,[grant application [C]] [is realization of [P]] [grant application document [C]] 
1125,inferred_FABIO34,is part of newspaper issue news item,[is part of [P]] [newspaper issue [C]] [newspaper news item [C]] 
1126,inferred_FABIO28,is part of magazine issue editorial,[is part of [P]] [magazine issue [C]] [magazine editorial [C]] 
1127,inferred_FABIO66,has embodiment web manifestation content,[has embodiment [P]] [web manifestation [C]] [web content [C]] 
1128,inferred_FABIO87,dataset is realization of data file,[dataset [C]] [is realization of [P]] [data file [C]] 
1129,inferred_FABIO19,journal volume issue has part is of,[journal volume [C]] [journal [C]] [journal issue [C]] [has part [P]] [is part of [P]] 
1130,inferred_FABIO57,call for applications is realization of proposition,[call for applications [C]] [is realization of [P]] [proposition [C]] 
1131,inferred_FABIO31,newspaper issue has part,[newspaper [C]] [newspaper issue [C]] [has part [P]] 
1132,inferred_FABIO63,still image figure is realization of,[still image [C]] [figure [C]] [is realization of [P]] 
1133,inferred_FABIO53,instructional work is realization of textbook,[instructional work [C]] [is realization of [P]] [textbook [C]] 
1134,inferred_FABIO83,proceedings paper academic has part,[proceedings paper [C]] [academic proceedings [C]] [has part [P]] 
1135,inferred_FABIO35,item has deposit date,[item [C]] [has deposit date [P]] 
1136,inferred_FABIO67,opinion editorial is realization of,[opinion [C]] [editorial [C]] [is realization of [P]] 
1137,inferred_FABIO29,magazine news item issue is part of,[magazine news item [C]] [magazine issue [C]] [is part of [P]] 
1138,inferred_FABIO86,ontology document is realization of,[ontology [C]] [ontology document [C]] [is realization of [P]] 
1139,inferred_FABIO56,term dictionary is in scheme subject,[term dictionary [C]] [is in scheme [P]] [subject term [C]] 
1140,inferred_FABIO18,endeavour has volume count,[endeavour [C]] [has volume count [P]] 
1141,inferred_FABIO30,newspaper is part of issue,[newspaper [C]] [is part of [P]] [newspaper issue [C]] 
1142,inferred_FABIO62,is in scheme discipline dictionary subject of,[is in scheme [P]] [discipline dictionary [C]] [subject discipline [C]] [is scheme of [P]] 
1143,inferred_FABIO39,archival document set has part,[archival document set [C]] [archival document [C]] [has part [P]] 
1144,inferred_FABIO77,structured summary is realization of minimal information standard,[structured summary [C]] [is realization of [P]] [minimal information standard [C]] 
1145,inferred_FABIO11,has handle PubMed identifier endeavour Central short title,[has handle [P]] [has PubMed identifier [P]] [endeavour [C]] [has PubMed Central identifier [P]] [has short title [P]] 
1146,inferred_FABIO43,has exemplar analog manifestation is of item,[has exemplar [P]] [analog manifestation [C]] [is exemplar of [P]] [analog item [C]] 
1147,inferred_FABIO6,has representation item reconfiguration expression is of,[has representation [P]] [item [C]] [has reconfiguration [P]] [expression [C]] [is representation of [P]] 
1148,inferred_FABIO25,is part of magazine issue,[is part of [P]] [magazine issue [C]] [magazine [C]] 
1149,inferred_FABIO72,metadata document is realization of,[metadata document [C]] [metadata [C]] [is realization of [P]] 
1150,inferred_FABIO14,endeavour has place of publication,[endeavour [C]] [has place of publication [P]] [place [C]] 
1151,inferred_FABIO46,book series has part,[book series [C]] [book [C]] [has part [P]] 
1152,inferred_FABIO3,work is realization of expression,[work [C]] [is realization of [P]] [expression [C]] 
1153,inferred_FABIO20,journal volume has part,[journal [C]] [journal volume [C]] [has part [P]] 
1154,inferred_FABIO76,review article is realization of,[review article [C]] [review [C]] [is realization of [P]] 
1155,inferred_FABIO38,item collection has part,[item [C]] [item collection [C]] [has part [P]] 
1156,inferred_FABIO10,is exemplar of manifestation item has part collection,[is exemplar of [P]] [manifestation [C]] [item [C]] [has part [P]] [manifestation collection [C]] [has exemplar [P]] 
1157,inferred_FABIO42,archival record set document has realization,[archival record set [C]] [archival document set [C]] [has realization [P]] 
1158,inferred_FABIO7,item is portrayal of work has creator,[item [C]] [is portrayal of [P]] [work [C]] [has creator [P]] [has portrayal [P]] 
1159,inferred_FABIO24,journal news item is part of issue,[journal news item [C]] [is part of [P]] [journal issue [C]] 
1160,inferred_FABIO73,report is realization of document,[report [C]] [is realization of [P]] [report document [C]] 
1161,inferred_FABIO15,has responsible entity endeavour,[has responsible entity [P]] [endeavour [C]] [responsible entity [C]] 
1162,inferred_FABIO47,book has part set,[book [C]] [has part [P]] [book set [C]] 
1163,inferred_FABIO2,work collection has part,[work [C]] [work collection [C]] [has part [P]] 
1164,inferred_FABIO21,journal issue is part of editorial,[journal issue [C]] [is part of [P]] [journal editorial [C]] 
1165,inferred_FABIO75,sound recording audio document is realization of,[sound recording [C]] [audio document [C]] [is realization of [P]] 
1166,inferred_FABIO13,has word count endeavour page character,[has word count [P]] [endeavour [C]] [has page count [P]] [has character count [P]] 
1167,inferred_FABIO4,is embodiment of manifestation expression has realization work,[is embodiment of [P]] [manifestation [C]] [expression [C]] [has realization [P]] [work [C]] [expression [C]] 
1168,inferred_FABIO41,archival record set has part,[archival record set [C]] [archival record [C]] [has part [P]] 
1169,inferred_FABIO69,workshop proceedings paper has part,[workshop proceedings [C]] [workshop paper [C]] [has part [P]] 
1170,inferred_FABIO27,is part of magazine issue article,[is part of [P]] [magazine issue [C]] [magazine article [C]] 
1171,inferred_FABIO70,patent document is realization of,[patent document [C]] [patent [C]] [is realization of [P]] 
1172,inferred_FABIO58,data management plan is realization of proposition,[data management plan [C]] [is realization of [P]] [proposition [C]] 
1173,inferred_FABIO16,has URL endeavour,[has URL [P]] [endeavour [C]] 
1174,inferred_FABIO1,is abridgement of has creator realizer owner reconfiguration alternate realization item reproduction publisher revision rights complement producer responsible entity translation supplement part subject embodiment format license arrangement summarization imitation transformation primary term language exemplar successor adaption,[is abridgement of [P]] [has creator [P]] [is realizer of [P]] [is owner of [P]] [is reconfiguration of [P]] [is alternate of [P]] [is realization of [P]] [item [C]] [is reproduction of [P]] [is creator of [P]] [has publisher [P]] [is revision of [P]] [has rights [P]] [is complement of [P]] [is producer of [P]] [is responsible entity of [P]] [is translation of [P]] [is supplement of [P]] [is part of [P]] [is subject of [P]] [is embodiment of [P]] [has format [P]] [has license [P]] [is arrangement of [P]] [has owner [P]] [is summarization of [P]] [is imitation of [P]] [is transformation of [P]] [has part [P]] [has primary subject term [P]] [has language [P]] [is exemplar of [P]] [is successor of [P]] [is adaption of [P]] 
1175,inferred_FABIO44,analog storage medium is stored on stores item,[analog storage medium [C]] [is stored on [P]] [stores [P]] [analog item [C]] 
1176,inferred_FABIO22,is part of journal issue volume,[is part of [P]] [journal issue [C]] [journal volume [C]] 
1177,inferred_FABIO74,entry diary has part,[entry [C]] [diary [C]] [has part [P]] 
1178,inferred_FABIO12,has SICI Serial Item and Contribution Identifier endeavour subtitle related,[has SICI has Serial Item and Contribution Identifier [P]] [endeavour [C]] [has subtitle [P]] [has related endeavour [P]] 
1179,inferred_FABIO5,expression has part collection,[expression [C]] [has part [P]] [expression collection [C]] 
1180,inferred_FABIO40,archival record document has realization,[archival record [C]] [archival document [C]] [has realization [P]] 
1181,inferred_FABIO26,magazine issue has part,[magazine issue [C]] [has part [P]] [magazine [C]] 
1182,inferred_FABIO68,specification document is realization of,[specification document [C]] [is realization of [P]] [specification [C]] 
1183,inferred_FABIO71,conference paper proceedings has part,[conference paper [C]] [conference proceedings [C]] [has part [P]] 
1184,inferred_FABIO17,has copyright year endeavour,[has copyright year [P]] [endeavour [C]] 
1185,inferred_FABIO59,reference work is realization of book,[reference work [C]] [is realization of [P]] [reference book [C]] 
1186,inferred_FABIO45,book chapter is part of,[book chapter [C]] [is part of [P]] [book [C]] 
1187,inferred_FABIO23,journal article is part of issue,[journal article [C]] [is part of [P]] [journal issue [C]] 
1188,DOREMUS31,M160 Publication statement F24 Expression U184 has publication,[M160 Publication statement [C]]  [U184 has publication statement [P]] 
1189,DOREMUS19,M8 Tempo U14 has tempo F22 Self- Contained Expression,[M8 Tempo [C]] [U14 has tempo [P]]  
1190,DOREMUS57,U34 foresees character U33 has set of characters F22 Self- Contained Expression M33 Set Characters F38 Character,[U34 foresees character [P]] [U33 has set of characters [P]]  [M33 Set of Characters [C]] [F38 Character [C]] 
1191,DOREMUS63,M14 Medium of performance U1 used medium M28 Individual Performance,[M14 Medium of performance [C]] [U1 used medium of performance [P]] [M28 Individual Performance [C]] 
1192,DOREMUS34,U194 has system requirements U215 groove caracteristics U211 composition of material U68 variant title U67 subtitle E71 Man- Made Thing U216 tape configuration U212 technical features,[U194 has system requirements [P]] [U215  has groove caracteristics [P]] [U211 has composition of material [P]] [U68 has variant title [P]] [U67 has subtitle [P]]  [U216 has tape configuration [P]] [U212 has technical features [P]] 
1193,DOREMUS8,M157 Statement of responsibility U179 has parallel statement relating to edition U173 title F22 Self- Contained Expression U172 F24 Publication,[M157 Statement of responsibility [C]] [U179 has parallel statement of responsibility relating to edition [P]] [U173 has parallel statement of responsibility relating to title [P]]  [U172 has statement of responsibility relating to title [P]]  
1194,DOREMUS52,M171 Container F4 Manifestation Singleton CLU198 should have container U198 has,[M171 Container [C]]  [CLU198 should have container [P]] [U198 has container [P]] 
1195,DOREMUS28,F24 Publication Expression U169 was issued under label name M154 Label, [U169 was issued under label name [P]] [M154 Label name [C]] 
1196,DOREMUS66,E29 Design or Procedure E7 Activity U35 foresees function M31 Actor's Function U31 had,  [U35 foresees function [P]] [M31 Actor's Function [C]] [U31 had function [P]] 
1197,DOREMUS30,F24 Publication Expression M166 Title proper of multipart monograph U224 has title, [M166 Title proper of multipart monograph [C]] [U224 has title proper of multipart monograph [P]] 
1198,DOREMUS56,M173 Playing speed F3 Manifestation Product Type CLU217 should have playing U217 has F4 Singleton,[M173 Playing speed [C]]  [CLU217 should have playing speed [P]] [U217 has playing speed [P]]  
1199,DOREMUS18,U12 has genre M5 Genre F22 Self- Contained Expression,[U12 has genre [P]] [M5 Genre [C]]  
1200,DOREMUS62,M14 Medium of performance U2 foresees use medium E29 Design or Procedure,[M14 Medium of performance [C]] [U2 foresees use of medium of performance [P]]  
1201,DOREMUS9,U62 has form M22 Form F22 Self- Contained Expression,[U62 has form [P]] [M22 Form [C]]  
1202,DOREMUS35,U42 has opus number U69 WoO M2 Opus Statement F22 Self- Contained Expression U17 statement,[U42 has opus number [P]] [U69 has WoO number [P]] [M2 Opus Statement [C]]  [U17 has opus statement [P]] 
1203,DOREMUS53,M168 Media type F3 Manifestation Product Type U206 has media F4 Singleton CLU206 should have,[M168 Media type [C]]  [U206 has media type [P]]  [CLU206 should have media type [P]] 
1204,DOREMUS67,E29 Design or Procedure E7 Activity U36 foresees responsibility M32 Actor's Responsibility U32 had,  [U36 foresees responsibility [P]] [M32 Actor's Responsibility [C]] [U32 had responsibility [P]] 
1205,DOREMUS29,U185 has distribution statement F24 Publication Expression M161 Distribution,[U185 has distribution statement [P]]  [M161 Distribution statement [C]] 
1206,DOREMUS33,U187 has multipart monograph statement M164 Multipart F24 Publication Expression,[U187 has multipart monograph statement [P]] [M164 Multipart monograph statement [C]]  
1207,DOREMUS55,M170 Binding U197 has binding F3 Manifestation Product Type CLU197_should_have_binding F4 Singleton,[M170 Binding [C]] [U197 has binding [P]]  [CLU197_should_have_binding [P]]  
1208,DOREMUS49,U208 has extent of carrier CLU53 should have duration F3 Manifestation Product Type E54 Dimension,[U208 has extent of carrier [P]] [CLU53 should have duration [P]]   
